2013-04-10,16,11.7251847377,20.8751812969,3605.96529573
2013-04-11,16,11.6690767727,20.7584904573,3422.8752563
2013-04-12,16,11.559033203,20.6573583964,3391.04522212
2013-04-13,16,11.4828954426,20.6573583964,3395.91252584
2013-04-14,16,11.3785093836,20.6573583964,3028.73752239
2013-04-15,16,11.2213747991,20.4363772769,2799.51918608
2013-04-16,16,11.1245248259,20.3781936399,2655.1832946
2013-04-17,16,11.0048445927,20.3277678213,2487.05218865
2013-04-18,16,10.8800208692,20.2840654451,2711.9585635
2013-04-19,16,10.7922847533,20.2840654451,2690.9774217
2013-04-20,16,10.730024564,20.2840654451,2946.93376547
2013-04-21,16,10.6930212888,20.2840654451,2852.02259674
2013-04-22,16,10.603285117,19.9795233858,2678.81291718
2013-04-23,16,10.5184026569,19.7155869343,2986.76452822
2013-04-24,16,10.4890771745,19.7155869343,3023.59592446
2013-04-25,16,10.4746168845,19.4868420097,3108.07646786
2013-04-26,16,10.4176091431,19.2885964084,3135.29960548
2013-04-27,16,10.3801501462,19.2885964084,3284.27965808
2013-04-28,16,10.19946346,19.2885964084,3196.83570367
2013-04-29,16,10.1479794432,19.116783554,3032.09760985
2013-04-30,16,10.1213155174,18.9678790801,3092.6845952
2013-05-01,16,10.1189178929,18.8388285361,2985.59331584
2013-05-02,16,10.0711455071,18.7269847313,3156.7875404
2013-05-03,16,10.0222427729,18.6300534338,3213.94786834
2013-05-04,16,9.97261040314,18.6300534338,3240.9774859
2013-05-05,16,9.90126234939,18.6300534338,3534.56048778
2013-05-06,16,9.86137975042,18.4127129759,3638.15908941
2013-05-07,16,9.86396501447,18.2243512458,3558.39787749
2013-05-08,16,9.84781729826,18.061104413,3628.93149382
2013-05-09,16,9.8485527696,17.7862904913,3638.57929465
2013-05-10,16,9.84303144794,17.5481184258,3767.72872203
2013-05-11,16,9.93185802411,17.5481184258,4012.11289242
2013-05-12,16,9.91427695423,17.5481184258,3912.19117343
2013-05-13,16,9.85281780478,17.3417026357,4000.83901698
2013-05-14,16,9.84008654192,17.1628089509,4097.65381471
2013-05-15,16,9.778075003,17.0077677575,3875.95330608
2013-05-16,16,9.80029245358,16.8733987231,3650.19953194
2013-05-17,16,9.76072965024,16.7569455601,3533.56892768
2013-05-18,16,9.73954903021,16.7569455601,3549.42240399
2013-05-19,16,9.68464619655,16.7569455601,3265.85275012
2013-05-20,16,9.62269337035,16.6560194854,3241.08571677
2013-05-21,16,9.58348980985,16.5685502207,3343.5676212
2013-05-22,16,9.50002450187,16.4927435246,3458.19860504
2013-05-23,16,9.41173552067,16.427044388,3691.8454577
2013-05-24,16,9.37350411792,16.3701051362,3741.91939668
2013-05-25,16,9.36472920989,16.3701051362,3581.19681045
2013-05-26,16,9.31776531523,16.3701051362,3420.85056906
2013-05-27,16,9.27272993987,16.3207577847,3194.95715985
2013-05-28,16,9.224277059,16.2779900801,3116.80953854
2013-05-29,16,9.17786063062,16.2409247361,2985.58160007
2013-05-30,16,9.17663476876,16.3421347713,3045.13738672
2013-05-31,16,9.16746441864,16.4298501351,3163.96573516
2013-06-01,16,9.09168128403,16.4298501351,3217.87030381
2013-06-02,16,9.06445711283,16.4298501351,3025.14092997
2013-06-03,16,9.02009812524,16.5058701171,3094.64347264
2013-06-04,16,8.97655563011,16.5717541015,3170.63767629
2013-06-05,16,8.95025932387,16.6288535546,3145.85931945
2013-06-06,16,8.91759729637,16.6783397473,3187.13807685
2013-06-07,16,8.99736863725,16.721227781,3168.77299994
2013-06-08,16,9.04077830915,16.721227781,3066.76993328
2013-06-09,16,9.02564423156,16.721227781,2893.42194218
2013-06-10,16,9.06614166735,16.7583974102,2804.89234989
2013-06-11,16,9.09959728818,16.7906110889,2726.0533699
2013-06-12,16,9.1758862772,16.9518629437,2861.69292058
2013-06-13,16,9.25439032913,17.0916145512,2873.5338645
2013-06-14,16,9.34676791488,17.3460659444,2965.44268257
2013-06-15,16,9.46803219289,17.3460659444,3361.61565823
2013-06-16,16,9.59593093081,17.3460659444,3151.4869038
2013-06-17,16,9.76847347337,17.6999238184,3182.32198329
2013-06-18,16,9.97726034359,18.0066006427,3584.39238552
2013-06-19,16,10.1236256311,18.5390538903,3400.02006745
2013-06-20,16,10.3586088803,19.1338467049,3443.30405846
2013-06-21,16,10.5916832518,19.7826671443,3437.00351733
2013-06-22,16,10.8046969135,19.7826671443,3184.42971502
2013-06-23,16,10.9562928806,19.7826671443,2957.61241968
2013-06-24,16,11.1389204965,20.478311525,2853.91743039
2013-06-25,16,11.301731097,21.0812033217,2918.35510634
2013-06-26,16,11.4492145697,21.6037095455,2839.06775883
2013-06-27,16,11.6904859604,22.1898816061,2917.85205765
2013-06-28,16,11.8729100546,22.6978973919,2781.84511663
2013-06-29,16,12.009188714,22.6978973919,2779.39643441
2013-06-30,16,12.1565349807,22.6978973919,2562.45690982
2013-07-01,16,12.3978454681,23.1381777397,2556.87465518
2013-07-02,16,12.5225771835,23.5197540411,3006.82470116
2013-07-03,16,12.7149954638,23.8504535022,2787.234741
2013-07-04,16,12.9442901863,24.1370597019,2822.3834422
2013-07-05,16,13.1506514948,24.6521184084,2589.96164991
2013-07-06,16,13.3996016658,24.6521184084,2768.32676325
2013-07-07,16,13.6899578074,24.6521184084,2658.86986149
2013-07-08,16,13.9545124526,25.2318359539,2546.58721329
2013-07-09,16,14.2508519688,25.7342578267,2572.72891818
2013-07-10,16,14.4583217063,26.3030234498,2542.07839576
2013-07-11,16,14.6955825158,26.7959536565,2703.08927632
2013-07-12,16,14.9760233655,27.2231598356,2754.21070615
2013-07-13,16,15.2598869168,27.2231598356,2706.92661199
2013-07-14,16,15.5907908835,27.2231598356,2635.4297304
2013-07-15,16,15.833852099,27.7267385242,2818.36576634
2013-07-16,16,16.0497306427,28.296506721,2747.60366416
2013-07-17,16,16.2170046522,28.7903058249,2530.57650894
2013-07-18,16,16.4451540319,29.2182650482,2322.17297442
2013-07-19,16,16.7060354551,29.8558297085,2336.72324449
2013-07-20,16,17.0295862833,29.8558297085,2619.94014523
2013-07-21,16,17.374126294,29.8558297085,2511.3814592
2013-07-22,16,17.6776786856,30.675052414,2440.15059797
2013-07-23,16,18.0869048608,31.3850454255,2400.18385158
2013-07-24,16,18.3405619905,32.2670393687,2464.0660047
2013-07-25,16,18.8233890192,33.0314341196,2417.06387074
2013-07-26,16,19.1201136206,33.560576237,2366.17535464
2013-07-27,16,19.4152651378,33.560576237,2523.97197402
2013-07-28,16,19.6776742306,33.560576237,2414.04237749
2013-07-29,16,19.9658509998,34.019166072,2473.19672715
2013-07-30,16,20.1408284423,34.5499439291,2317.17049687
2013-07-31,16,20.14538465,35.0099514052,2234.94776395
2013-08-01,16,20.4403590043,35.4086245512,2519.77472876
2013-08-02,16,20.5347407667,35.7541412777,2606.05143159
2013-08-03,16,20.6925975534,35.7541412777,2580.21257404
2013-08-04,16,20.9755845463,35.7541412777,2483.88423084
2013-08-05,16,21.2225322478,30.9869224407,2443.05966673
2013-08-06,16,21.2791469957,32.5886661152,2216.99837783
2013-08-07,16,21.6014512058,34.2435106332,2007.57192745
2013-08-08,16,22.1539113065,35.6777092155,2160.02900379
2013-08-09,16,23.3477487733,35.6777092155,2071.82246995
2013-08-10,16,24.3395748628,35.6777092155,2070.73947396
2013-08-11,16,25.3480759922,35.6777092155,1966.25421076
2013-08-12,16,26.5755325266,30.9206813201,1958.51364933
2013-08-13,16,27.824211523,35.4645904774,2099.52516275
2013-08-14,16,29.4332499866,30.7359784137,2064.90847439
2013-08-15,16,31.070721417,30.7359784137,1822.88734447
2013-08-16,16,32.4988030058,35.9711812919,2002.9023652
2013-08-17,16,33.9479882461,35.9711812919,2072.68204984
2013-08-18,16,35.1971453688,35.9711812919,1866.69777653
2013-08-19,16,35.9867567555,39.841690453,1826.71140633
2013-08-20,16,36.4659447437,34.5294650593,1854.61655215
2013-08-21,16,36.8727076668,38.1922030514,1687.06101186
2013-08-22,16,37.3017633112,41.0999093112,1710.64621028
2013-08-23,16,37.465528203,43.3532547363,1728.19738224
2013-08-24,16,37.6244355537,43.3532547363,1587.77106461
2013-08-25,16,37.9729235116,43.3532547363,1519.44158933
2013-08-26,16,38.1902479958,45.5728207715,1702.34937742
2013-08-27,16,38.4307149297,47.4964446686,1736.18946043
2013-08-28,16,38.2460640502,47.4964446686,1737.65753237
2013-08-29,16,38.3216258805,49.0302520461,1995.56986139
2013-08-30,16,38.1482808913,50.22621844,1892.96054654
2013-08-31,16,38.0842676816,50.22621844,1851.21914033
2013-09-01,16,38.7149367526,50.22621844,1724.75658829
2013-09-02,16,38.6924323651,51.262722648,1746.10237652
2013-09-03,16,38.7783580497,51.7610262949,1625.96205965
2013-09-04,16,38.8992436431,52.0595561223,1710.39378503
2013-09-05,16,38.7171222685,52.1849486393,1661.99461369
2013-09-06,16,38.649005966,52.2936221541,1807.02199853
2013-09-07,16,38.6501641449,52.2936221541,1915.86573206
2013-09-08,16,38.5176422589,52.2936221541,1764.12363445
2013-09-09,16,38.6896489321,52.5211392002,1554.73381653
2013-09-10,16,38.8000766935,52.9849873068,1555.26264099
2013-09-11,16,38.6889236106,53.6536556659,1518.50762219
2013-09-12,16,38.7992004625,54.0998349105,1670.3666059
2013-09-13,16,38.8225959564,54.4865235891,1718.62439178
2013-09-14,16,39.2120680107,54.4865235891,1625.86113954
2013-09-15,16,39.4837922759,54.4865235891,1533.98632094
2013-09-16,16,40.0054684573,55.2216537772,1513.49481148
2013-09-17,16,41.4853453903,56.5254332736,1677.74883661
2013-09-18,16,42.4212387322,58.3220421704,1825.54232507
2013-09-19,16,43.9208957901,59.8791032144,1864.88334839
2013-09-20,16,45.412366095,61.2285561191,1858.89890194
2013-09-21,16,46.2424506157,61.2285561191,1991.53904835
2013-09-22,16,47.047160904,61.2285561191,1838.66717523
2013-09-23,16,47.4466505612,62.1314153032,2033.77821854
2013-09-24,16,47.6773471531,62.7805599295,2067.3077894
2013-09-25,16,47.8039572762,63.2098186055,2230.53341748
2013-09-26,16,47.5389296394,63.5818427915,2200.86896181
2013-09-27,16,47.2897390208,63.7709304193,2077.20643357
2013-09-28,16,46.8370627069,63.7709304193,1991.27224243
2013-09-29,16,46.3698987905,63.7709304193,1976.38261011
2013-09-30,16,45.9497071569,63.5348063634,1907.27826209
2013-10-01,16,45.4459366788,63.3301655149,2401.13449381
2013-10-02,16,45.1236213121,63.3301655149,2232.3765613
2013-10-03,16,44.4432718038,62.8861434463,2193.25968646
2013-10-04,16,43.5542295027,62.5013243201,2202.53172827
2013-10-05,16,42.508665569,62.5013243201,2161.08749783
2013-10-06,16,41.7830657154,62.5013243201,1949.43583145
2013-10-07,16,41.0944145291,62.1678144108,1842.71105393
2013-10-08,16,40.4475759252,61.8787724893,1728.1629134
2013-10-09,16,39.9205145198,61.6282694907,1630.68785828
2013-10-10,16,39.4001125838,61.2778335586,1502.26281051
2013-10-11,16,38.9686901652,60.9741224175,1418.86110244
2013-10-12,16,38.6297878868,60.9741224175,1593.53962212
2013-10-13,16,38.3147050574,60.9741224175,1960.7476725
2013-10-14,16,37.8612572036,60.8442394285,1963.5946495
2013-10-15,16,37.8035138189,60.7316741714,1961.62202957
2013-10-16,16,38.0555453097,60.7316741714,1934.92575896
2013-10-17,16,38.1066392684,61.0341176152,1785.76232443
2013-10-18,16,37.8316587945,52.8962352665,1818.87401451
2013-10-19,16,38.1881042886,52.8962352665,1684.41081257
2013-10-20,16,38.9660540198,52.8962352665,1561.5493709
2013-10-21,16,39.6304023727,55.0434038976,1501.30278811
2013-10-22,16,40.3257653897,56.9042833779,1714.20908303
2013-10-23,16,40.840133926,59.7170455942,1728.31453863
2013-10-24,16,41.7075327358,51.7547728483,1850.61926681
2013-10-25,16,42.6516264103,55.5208031352,1841.0966979
2013-10-26,16,43.2531350458,55.5208031352,2054.65713818
2013-10-27,16,43.7727170397,55.5208031352,1943.18285309
2013-10-28,16,43.8971752805,58.5180293838,1971.36513934
2013-10-29,16,44.1244852431,60.8489587993,2173.64978743
2013-10-30,16,43.9788395917,62.7357642928,2192.26981577
2013-10-31,16,43.5814185552,63.7043290537,2238.88717367
2013-11-01,16,43.2614516367,63.8770851799,2226.60221718
2013-11-02,16,43.0894358629,63.8770851799,2115.88192156
2013-11-03,16,43.0901036738,63.8770851799,1982.57766535
2013-11-04,16,42.4847565173,64.0268071559,1764.3406433
2013-11-05,16,42.3330453919,64.0232328685,1603.9352242
2013-11-06,16,41.9400679111,64.2868018193,1511.8771943
2013-11-07,16,42.0854947537,64.5152282434,1476.60023506
2013-11-08,16,42.1156954532,64.9798644776,1564.85353705
2013-11-09,16,42.0660789166,64.9798644776,1736.39306545
2013-11-10,16,42.1912683944,64.9798644776,1769.96732339
2013-11-11,16,42.0605437196,64.9825492139,1963.6650136
2013-11-12,16,41.9211378903,64.9848759854,2289.32967846
2013-11-13,16,41.7637639494,64.8535591874,2420.11905466
2013-11-14,16,41.5104843117,64.7397512957,2547.91651404
2013-11-15,16,40.8255308479,64.7397512957,2813.93431217
2013-11-16,16,40.02527825,64.7397512957,2730.34307055
2013-11-17,16,39.8441300389,64.7397512957,2640.27066114
2013-11-18,16,39.2149127004,63.4411177896,2397.00790632
2013-11-19,16,38.1380354514,62.5823020843,2294.10018548
2013-11-20,16,37.830106915,61.5713284731,2304.46016075
2013-11-21,16,36.5335593264,60.6951513433,2439.38547265
2013-11-22,16,35.9239418924,59.9357978309,2809.11407629
2013-11-23,16,35.1225678219,59.9357978309,2815.95219946
2013-11-24,16,33.8478921123,59.9357978309,2668.99857286
2013-11-25,16,33.2709423948,58.7443581201,2493.90542981
2013-11-26,16,32.4383722977,57.3117770374,2561.66470584
2013-11-27,16,31.5623469004,56.0702067658,2424.48274506
2013-11-28,16,30.6871248895,54.7275125303,2304.36504572
2013-11-29,16,30.0174249042,53.563844193,2361.99637296
2013-11-30,16,29.0202444408,53.563844193,2364.55685656
2013-12-01,16,28.1997674042,53.563844193,2056.22927569
2013-12-02,16,27.4343539726,52.0219983006,1846.7587056
2013-12-03,16,26.6434144685,50.4190651938,1799.29754485
2013-12-04,16,25.9124976676,50.4190651938,1577.84453887
2013-12-05,16,25.2725749017,49.0298565013,1461.54526702
2013-12-06,16,24.7439649148,47.5592089678,1491.97923142
2013-12-07,16,24.2933849774,47.5592089678,1515.2353339
2013-12-08,16,23.7590288852,47.5592089678,1384.84395604
2013-12-09,16,23.2776028116,46.2846477721,1294.91809524
2013-12-10,16,22.7535891034,44.7800280692,1417.07568254
2013-12-11,16,22.2794135866,43.4760243266,1402.94559153
2013-12-12,16,21.8963122879,42.3458877497,1436.05951266
2013-12-13,16,21.5032801733,40.8331027164,1483.66491097
2013-12-14,16,20.9970650391,40.8331027164,1640.85625618
2013-12-15,16,20.475234145,40.8331027164,1501.15542202
2013-12-16,16,20.1396791161,39.5220223542,1408.52136575
2013-12-17,16,19.698305234,38.2524193737,1470.35851698
2013-12-18,16,19.2626264409,37.1520967905,1430.17738139
2013-12-19,16,18.9176540265,36.1984838851,1439.9003972
2013-12-20,16,18.5265890452,35.3720193671,1383.79367757
2013-12-21,16,17.9484797366,35.3720193671,1405.47452056
2013-12-22,16,17.4543967241,35.3720193671,1302.33125116
2013-12-23,16,17.0642347367,34.6557501181,1249.10041767
2013-12-24,16,16.6906444641,34.0349834357,1300.07369531
2013-12-25,16,16.1897966308,34.0349834357,1276.94386927
2013-12-26,16,15.9018237467,33.4969856443,1691.69135337
2013-12-27,16,15.6543583582,33.0307208917,1553.42583959
2013-12-28,16,15.4152131412,33.0307208917,1738.95572764
2013-12-29,16,15.1214513891,33.0307208917,2104.96163062
2013-12-30,16,14.8390356483,32.3599581062,1889.58007987
2013-12-31,16,14.5031642285,31.7786303587,1799.75606922
2014-01-01,16,14.3354830721,31.2748129775,1903.12192666
2014-01-02,16,14.128477486,30.4381712472,1913.98566977
2014-01-03,16,14.0054304879,29.7130817476,1996.1409138
2014-01-04,16,13.8784564229,29.7130817476,2292.6221253
2014-01-05,16,13.7667834453,29.7130817476,2213.55250859
2014-01-06,16,13.5904623192,29.0846708479,2007.94550744
2014-01-07,16,13.53473401,28.5400480682,2423.85943978
2014-01-08,16,13.4077694753,28.0680416591,2519.56484781
2014-01-09,16,13.3166594712,27.6589694379,2481.05620144
2014-01-10,16,13.1723641343,27.3044401795,2707.38204125
2014-01-11,16,13.0718920537,27.3044401795,3070.20443575
2014-01-12,16,12.9313973556,27.3044401795,3307.05717765
2014-01-13,16,12.8523665971,26.9971814889,3478.06288729
2014-01-14,16,12.7721621619,26.9971814889,3275.65450232
2014-01-15,16,12.6769405403,26.7308906237,3175.48723535
2014-01-16,16,12.5860984683,26.5001052072,3290.70227063
2014-01-17,16,12.4902853392,26.3000911796,2986.04863455
2014-01-18,16,12.4759972939,26.3000911796,2872.78881661
2014-01-19,16,12.4810158366,26.3000911796,2698.08364106
2014-01-20,16,12.473188084,26.126745689,2655.59248892
2014-01-21,16,12.4331185617,25.9765129304,2855.66015706
2014-01-22,16,12.454258309,22.512977873,2780.17213612
2014-01-23,16,12.3930238678,22.71124749,2622.80251797
2014-01-24,16,12.3372873521,22.883081158,2531.45551558
2014-01-25,16,12.3520299909,22.883081158,2539.27478017
2014-01-26,16,12.2800926588,22.883081158,2237.43814281
2014-01-27,16,12.2116700478,23.0320036702,2481.60639044
2014-01-28,16,12.1770664224,23.2944031809,3024.09887171
2014-01-29,16,12.0886797883,23.2944031809,2903.37902215
2014-01-30,16,12.0749891499,23.5218160901,2868.9418192
2014-01-31,16,12.0293239299,23.7189072781,2820.3762433
2014-02-01,16,11.8670437022,23.7189072781,2919.64607753
2014-02-02,16,11.7865893904,23.7189072781,2916.09326719
2014-02-03,16,11.7321869955,23.889719641,2827.34749823
2014-02-04,16,11.608818473,24.0377570222,2652.07449847
2014-02-05,16,11.5233760099,24.1660560859,2524.02456534
2014-02-06,16,11.4482592086,24.2772486078,2578.70128996
2014-02-07,16,11.4361103618,24.3736154601,2681.34111797
2014-02-08,16,11.3751930828,24.3736154601,2850.61030224
2014-02-09,16,11.4225006717,24.3736154601,2715.67559527
2014-02-10,16,11.3085262232,24.4571333987,2616.23218257
2014-02-11,16,11.1093060601,24.5295156122,2626.34789156
2014-02-12,16,10.9342190982,24.5922468639,2683.24817269
2014-02-13,16,10.8117009962,24.2466139488,3018.69508299
2014-02-14,16,10.657759911,23.9470654223,3104.04240526
2014-02-15,16,10.6138681134,23.9470654223,2940.65008456
2014-02-16,16,10.5693523649,23.9470654223,2679.20340662
2014-02-17,16,10.4888233316,23.554123366,2553.8829524
2014-02-18,16,10.4045992684,23.2135735838,2340.19189208
2014-02-19,16,10.3740466387,22.9184304393,2238.31297314
2014-02-20,16,10.3260904202,22.7959730474,2182.81791005
2014-02-21,16,10.2116373385,22.6898433078,2284.92218871
2014-02-22,16,10.1893079156,22.6898433078,2259.61256355
2014-02-23,16,10.1174001935,22.6898433078,2333.49088841
2014-02-24,16,10.0577468344,22.5978642001,2433.71876996
2014-02-25,16,10.037602812,22.5181489734,2465.96960063
2014-02-26,16,10.0303986276,22.4490624436,2889.97365388
2014-02-27,16,10.0742429131,22.3891874511,2705.61716669
2014-02-28,16,10.0758310375,22.337295791,3473.46821114
2014-03-01,16,10.0399020507,22.337295791,3116.04578298
2014-03-02,16,10.0845817773,22.337295791,3027.47967859
2014-03-03,16,10.0544153181,22.1589896855,2991.10905477
2014-03-04,16,10.013826609,22.0044577274,3244.2811808
2014-03-05,16,10.0139438454,22.0038633638,3239.04369003
2014-03-06,16,10.0085291105,22.0033482486,3022.33119803
2014-03-07,16,10.0475400439,22.0029018155,2989.20703829
2014-03-08,16,10.1434513714,22.0029018155,3021.35276652
2014-03-09,16,10.2130517946,22.0029018155,2761.30573098
2014-03-10,16,10.3143948887,21.7358482401,2664.65163352
2014-03-11,16,10.3571030211,21.5044018081,2689.40474905
2014-03-12,16,10.4350003961,21.3038149003,2705.04411584
2014-03-13,16,10.4849301679,21.1299729136,3009.9449004
2014-03-14,16,10.5521324613,20.9793098585,3888.05891368
2014-03-15,16,10.5799962812,20.9793098585,3684.66439185
2014-03-16,16,10.6796331407,20.9793098585,3516.32247294
2014-03-17,16,10.7890153886,20.9793098585,3087.47947655
2014-03-18,16,10.7900633368,20.8487352107,2944.38887967
2014-03-19,16,10.7969715586,20.8689038492,2700.25702905
2014-03-20,16,10.7921901656,20.886383336,2648.24942518
2014-03-21,16,10.8363425879,20.9015322245,2605.74950182
2014-03-22,16,10.8563117244,20.9015322245,2538.91623491
2014-03-23,16,10.8651671308,20.9015322245,2493.68740359
2014-03-24,16,10.8531448467,20.9146612613,2494.92908311
2014-03-25,16,10.8841422005,20.9260397598,2532.64520536
2014-03-26,16,10.8622565737,20.9359011251,2634.34584465
2014-03-27,16,10.8774371787,20.9444476418,2731.75306536
2014-03-28,16,10.9127788882,20.9518546229,3046.25932331
2014-03-29,16,10.9188397423,20.9518546229,3279.70474687
2014-03-30,16,10.9601373005,20.9518546229,3142.30411396
2014-03-31,16,10.9694523271,20.9582740065,2944.27689876
2014-04-01,16,10.8820586835,20.9638374723,2915.22664559
2014-04-02,16,10.8757329103,20.9686591427,2732.19642618
2014-04-03,16,10.8662185223,20.9728379236,2712.77023602
2014-04-04,16,10.8537597563,20.9764595338,2638.29420455
2014-04-05,16,10.8696288259,20.9764595338,2626.56164395
2014-04-06,16,10.8918601339,20.9764595338,2466.52675809
2014-04-07,16,10.9273044238,20.9795982626,2431.98985701
2014-04-08,16,10.9864416117,20.9795982626,2489.60454274
2014-04-09,16,10.9713263199,20.9823184943,2515.12393704
2014-04-10,16,10.9684828106,20.9823184943,2502.32074544
2014-04-11,16,10.9758517692,20.9846760284,3071.35797938
2014-04-12,16,10.982785819,20.9846760284,3395.64358213
2014-04-13,16,11.0070810431,20.9846760284,3674.42443784
2014-04-14,16,10.931136904,20.9846760284,3914.26117946
2014-04-15,16,10.8409853168,20.9867192246,4541.02635554
2014-04-16,16,10.7393301317,20.9884899947,4432.14284146
2014-04-17,16,10.6607527808,20.990024662,4151.92379594
2014-04-18,16,10.6846524101,20.990024662,4126.76062314
2014-04-19,16,10.6671431998,20.990024662,3783.97920673
2014-04-20,16,10.9626352176,20.990024662,3459.68864583
2014-04-21,16,10.9002394108,21.1246880404,3164.49015972
2014-04-22,16,10.8287408227,21.2413963017,3268.73147176
2014-04-23,16,10.7534801416,21.4758767948,3197.22060885
2014-04-24,16,10.7479965149,21.6790932222,3125.51119434
2014-04-25,16,10.6737636462,21.7218807925,3336.6830351
2014-04-26,16,10.5741245718,21.7218807925,3247.56529708
2014-04-27,16,10.658611666,21.7218807925,3171.30325747
2014-04-28,16,10.5834283561,21.6256300202,3261.63615648
2014-04-29,16,10.5067607156,21.5422126842,3497.67133561
2014-04-30,16,10.3876688107,21.4699176596,3753.2218242
2014-05-01,16,10.3555796359,21.4072619717,4048.1389143
2014-05-02,16,10.3273847041,21.3529603754,4047.4803924
2014-05-03,16,10.2756632348,21.3529603754,4142.02967341
2014-05-04,16,10.2931748035,21.3529603754,3867.30571696
2014-05-05,16,10.253818163,21.3058989921,3727.21162136
2014-05-06,16,10.2397404472,21.2651124598,3675.15673851
2014-05-07,16,10.2547083875,21.2297641318,3620.94917338
2014-05-08,16,10.2352570731,21.5991289142,3403.52928359
2014-05-09,16,10.2274727967,21.919245059,3488.97871245
2014-05-10,16,10.228829365,21.919245059,3441.00821746
2014-05-11,16,10.3199854497,21.919245059,3442.72712179
2014-05-12,16,10.2584762786,22.1966790511,3393.67017222
2014-05-13,16,10.2527238859,22.4371218443,3499.54081593
2014-05-14,16,10.2851226059,22.4371218443,3565.9753738
2014-05-15,16,10.2410670427,22.6455055984,3535.36532396
2014-05-16,16,10.2682581037,22.826104852,3370.50328077
2014-05-17,16,10.2668432977,22.826104852,3409.76951
2014-05-18,16,10.3025975247,22.826104852,3277.960242
2014-05-19,16,10.2827273785,22.982624205,3147.00554307
2014-05-20,16,10.2946137281,23.118274311,3299.87147066
2014-05-21,16,10.3172366596,23.2358377362,3311.9686079
2014-05-22,16,10.3467479621,23.3377260381,3347.21279352
2014-05-23,16,10.3530639201,23.426029233,3519.58442105
2014-05-24,16,10.3495181425,23.426029233,3545.18649824
2014-05-25,16,10.2837490568,23.426029233,3638.54829848
2014-05-26,16,10.2721658493,23.6358920019,3541.36852535
2014-05-27,16,10.2883770694,23.8177730683,3595.77272197
2014-05-28,16,10.2732601268,23.7087366592,3527.8030257
2014-05-29,16,10.2837884062,23.614238438,3543.61595561
2014-05-30,16,10.3025425446,23.5323399796,3581.80049486
2014-05-31,16,10.247536872,23.5323399796,3373.32042888
2014-06-01,16,10.2431033843,23.5323399796,3241.6243717
2014-06-02,16,10.2627921638,23.194694649,3190.71445547
2014-06-03,16,10.2558484467,22.9020686958,3209.76586141
2014-06-04,16,10.2541162729,22.6484595363,3105.42374655
2014-06-05,16,10.2735674365,22.4286649315,3164.84724701
2014-06-06,16,10.2960251116,22.238176274,3273.28094741
2014-06-07,16,10.3368050968,22.238176274,3355.05682109
2014-06-08,16,10.5393051579,22.238176274,3424.86257828
2014-06-09,16,10.5087311369,22.0730861041,3354.08090117
2014-06-10,16,10.4639225408,21.9300079569,3381.91011435
2014-06-11,16,10.3977804878,21.806006896,3310.26876577
2014-06-12,16,10.3990288037,21.6985393098,3223.139597
2014-06-13,16,10.3861805188,21.6054007352,3110.92098407
2014-06-14,16,10.3748949111,21.6054007352,3158.65151953
2014-06-15,16,10.4508348489,21.6054007352,3145.51131692
2014-06-16,16,10.4603235357,21.7913473038,3020.76314133
2014-06-17,16,10.4967248421,21.9525009967,3153.12805582
2014-06-18,16,10.5218281965,22.3588341971,3223.47098171
2014-06-19,16,10.6730288814,22.7109896375,3258.87485082
2014-06-20,16,10.7800096459,23.0161910192,3431.10487071
2014-06-21,16,10.9107583598,23.0161910192,3718.11755461
2014-06-22,16,11.0693239118,23.0161910192,3737.34188067
2014-06-23,16,11.2620807236,23.4140322166,3627.33629658
2014-06-24,16,11.4313790513,23.4921612544,3483.01145703
2014-06-25,16,11.6080840667,23.5598730871,3550.9165961
2014-06-26,16,11.7360728578,23.6185566755,3389.12771662
2014-06-27,16,11.8836440958,23.6694157855,3371.6173544
2014-06-28,16,12.0669082164,23.6694157855,3312.44170715
2014-06-29,16,12.4188204542,23.6694157855,3139.11614619
2014-06-30,16,12.6751443936,23.9801603474,3053.4473267
2014-07-01,16,13.0346066226,24.5161389677,3169.01434981
2014-07-02,16,13.3130693294,25.1139871054,3137.27910317
2014-07-03,16,13.6825648474,25.8987888247,3251.48188941
2014-07-04,16,14.181156201,26.5789503147,3340.21763749
2014-07-05,16,14.656609884,26.5789503147,3549.72195249
2014-07-06,16,15.2631359736,26.5789503147,3497.11902549
2014-07-07,16,15.815940066,27.5684236061,3631.66315543
2014-07-08,16,16.217925835,28.5593004586,3584.6947347
2014-07-09,16,16.526943131,29.2847270641,3390.14877008
2014-07-10,16,16.8307284913,29.9134301222,3227.80893407
2014-07-11,16,17.1282504068,30.1916394393,3300.26107619
2014-07-12,16,17.4432392414,30.1916394393,3547.0929327
2014-07-13,16,17.8374740092,30.1916394393,3565.06720834
2014-07-14,16,18.0482869985,30.2994208474,3315.59158056
2014-07-15,16,18.2112773035,30.6594980677,3313.19270315
2014-07-16,16,18.3524403297,31.1048983254,3315.4270094
2014-07-17,16,18.5207371746,31.490911882,3234.21674148
2014-07-18,16,18.6062579323,31.692123631,3147.49450928
2014-07-19,16,18.7897790969,31.692123631,3244.94190804
2014-07-20,16,18.7178085506,31.692123631,3143.20298697
2014-07-21,16,18.8791263849,32.5331738136,2811.48258871
2014-07-22,16,18.9324650891,32.8620839718,2474.11157688
2014-07-23,16,19.0270455015,33.0138061089,2262.57669996
